19581008,8,5,1
19581008,9,21,1
19588978,0,53,1
19588978,1,80,1
19588978,2,60,1
19588978,3,5,1
19588978,4,58,1
19588978,5,32,0
19588978,6,66,0
19588978,7,78,0
19588978,8,21,0
19588978,9,79,0
19592251,0,20,0
19592251,1,31,0
19592251,2,39,0
19592251,3,21,0
19592251,4,10,0
19592251,5,74,1
19592251,6,7,1
19592251,7,5,1
19592251,8,13,1
19592251,9,1,1
19596853,0,41,0
19596853,1,16,0
19596853,2,74,0
19596853,3,7,0
19596853,4,5,0
19596853,5,33,1
19596853,6,61,1
19596853,7,10,1
19596853,8,40,1
19596853,9,66,1
19600330,0,40,0
19600330,1,80,0
19600330,2,27,0
19600330,3,55,0
19600330,4,5,0
19600330,5,74,1
19600330,6,21,1
19600330,7,20,1
19600330,8,16,1
19600330,9,1,1
19612112,0,27,1
19612112,1,61,1
19612112,2,1,1
19612112,3,40,1
19612112,4,58,1
19612112,5,78,0
19612112,6,17,0
19612112,7,5,0
19612112,8,31,0
19612112,9,21,0
19618652,0,52,0
19618652,1,39,0
19618652,2,31,0
19618652,3,20,0
19618652,4,21,0
19618652,5,53,1
19618652,6,62,1
19618652,7,17,1
19618652,8,33,1
19618652,9,5,1
19704331,0,60,0
19704331,1,16,0
19704331,2,52,0
19704331,3,76,0
19704331,4,58,0
19704331,5,66,1
19704331,6,7,1
19704331,7,10,1
19704331,8,62,1
19704331,9,78,1
19713444,0,66,0
19713444,1,79,0
19713444,2,80,0
19713444,3,78,0
19713444,4,52,0
19713444,5,53,1
19713444,6,64,1
19713444,7,7,1
19713444,8,10,1
19713444,9,15,1
19724822,0,62,0
19724822,1,49,0
19724822,2,39,0
19724822,3,16,0
19724822,4,5,0
19724822,5,7,1
19724822,6,40,1
19724822,7,28,1
19724822,8,10,1
19724822,9,13,1
19725653,0,52,1
19725653,1,38,1
19725653,2,32,1
19725653,3,53,1
19725653,4,31,1
19725653,5,10,0
19725653,6,21,0
19725653,7,68,0
19725653,8,7,0
19725653,9,20,0
19733786,0,43,0
19733786,1,20,0
19733786,2,53,0
19733786,3,58,0
19733786,4,1,0
19733786,5,66,1
19733786,6,40,1
19733786,7,60,1
19733786,8,21,1
19733786,9,10,1
19734898,0,61,0
19734898,1,33,0
19734898,2,78,0
19734898,3,20,0
19734898,4,79,0
19734898,5,60,1
19734898,6,80,1
19734898,7,16,1
19734898,8,5,1
19734898,9,58,1
19740349,0,58,1
19740349,1,13,1
19740349,2,40,1
19740349,3,78,1
19740349,4,39,1
19740349,5,45,0
19740349,6,66,0
19740349,7,34,0
19740349,8,7,0
19740349,9,49,0
19749664,0,27,0
19749664,1,31,0
19749664,2,1,0
19749664,3,49,0
19749664,4,74,0
19749664,5,14,1
19749664,6,39,1
19749664,7,53,1
19749664,8,79,1
19749664,9,16,1
19751539,0,16,0
19751539,1,68,0
19751539,2,74,0
19751539,3,1,0
19751539,4,53,0
19751539,5,10,1
19751539,6,5,1
19751539,7,29,1
19751539,8,78,1
19751539,9,21,1
19759483,0,16,0
19759483,1,3,0
19759483,2,39,0
19759483,3,7,0
19759483,4,56,0
19759483,5,66,1
19759483,6,5,1
19759483,7,10,1
19759483,8,21,1
19759483,9,28,1
19760129,0,53,1
19760129,1,5,1
19760129,2,7,1
19760129,3,78,1
19760129,4,56,1
19760129,5,55,0
19760129,6,16,0
19760129,7,74,0
19760129,8,6,0
19760129,9,33,0
19767786,0,55,0
19767786,1,5,0
19767786,2,43,0
19767786,3,27,0
19767786,4,49,0
19767786,5,7,1
19767786,6,40,1
19767786,7,28,1
19767786,8,21,1
19767786,9,39,1
19881546,0,52,0
19881546,1,66,0
19881546,2,27,0
19881546,3,29,0
19881546,4,21,0
19881546,5,74,1
19881546,6,61,1
19881546,7,78,1
19881546,8,33,1
19881546,9,5,1
19883775,0,7,0
19883775,1,53,0
19883775,2,10,0
19883775,3,68,0
19883775,4,39,0
19883775,5,66,1
19883775,6,5,1
19883775,7,38,1
19883775,8,13,1
19883775,9,49,1
19893466,0,66,1
19893466,1,55,1
19893466,2,29,1
19893466,3,39,1
19893466,4,63,1
19893466,5,7,0
19893466,6,10,0
19893466,7,5,0
19893466,8,74,0
19893466,9,13,0
19896672,0,74,1
19896672,1,38,1
19896672,2,34,1
19896672,3,53,1
19896672,4,79,1
19896672,5,20,0
19896672,6,66,0
19896672,7,17,0
19896672,8,56,0
19896672,9,78,0
19903030,0,56,0
19903030,1,5,0
19903030,2,53,0
19903030,3,7,0
19903030,4,52,0
19903030,5,31,1
19903030,6,62,1
19903030,7,16,1
19903030,8,74,1
19903030,9,39,1
19910918,0,74,1
19910918,1,80,1
19910918,2,39,1
19910918,3,5,1
19910918,4,58,1
19910918,5,10,0
19910918,6,31,0
19910918,7,29,0
19910918,8,78,0
19910918,9,33,0
19917771,0,10,1
19917771,1,74,1
19917771,2,58,1
19917771,3,29,1
19917771,4,38,1
19917771,5,33,0
19917771,6,21,0
19917771,7,17,0
19917771,8,53,0
19917771,9,5,0
19926255,0,52,1
19926255,1,38,1
19926255,2,32,1
19926255,3,31,1
19926255,4,66,1
19926255,5,10,0
19926255,6,5,0
19926255,7,33,0
19926255,8,78,0
19926255,9,21,0
19934308,0,1,0
19934308,1,74,0
19934308,2,7,0
19934308,3,20,0
19934308,4,38,0
19934308,5,60,1
19934308,6,61,1
19934308,7,21,1
19934308,8,33,1
19934308,9,31,1
21708213,0,39,0
21708213,1,81,0
21708213,2,33,0
21708213,3,25,0
21708213,4,5,0
21708213,5,40,1
21708213,6,16,1
21708213,7,79,1
21708213,8,55,1
21708213,9,10,1
21721650,0,29,1
21721650,1,53,1
21721650,2,39,1
21721650,3,38,1
21721650,4,79,1
21721650,5,33,0
21721650,6,16,0
21721650,7,40,0
21721650,8,21,0
21721650,9,10,0
21730450,0,81,0
21730450,1,68,0
21730450,2,38,0
21730450,3,34,0
21730450,4,33,0
21730450,5,53,1
21730450,6,10,1
21730450,7,21,1
21730450,8,79,1
21730450,9,7,1
21858118,0,55,1
21858118,1,31,1
21858118,2,33,1
21858118,3,1,1
21858118,4,28,1
21858118,5,27,0
21858118,6,53,0
21858118,7,34,0
21858118,8,79,0
21858118,9,16,0
21870270,0,16,0
21870270,1,33,0
21870270,2,31,0
21870270,3,10,0
21870270,4,53,0
21870270,5,55,1
21870270,6,5,1
21870270,7,52,1
21870270,8,1,1
21870270,9,79,1
21878311,0,55,1
21878311,1,52,1
21878311,2,33,1
21878311,3,56,1
21878311,4,16,1
21878311,5,66,0
21878311,6,38,0
21878311,7,20,0
21878311,8,21,0
21878311,9,70,0
21891207,0,81,1
21891207,1,21,1
21891207,2,52,1
21891207,3,45,1
21891207,4,7,1
21891207,5,74,0
21891207,6,10,0
21891207,7,29,0
21891207,8,79,0
21891207,9,33,0
22068035,0,74,0
22068035,1,58,0
22068035,2,33,0
22068035,3,60,0
22068035,4,5,0
22068035,5,66,1
22068035,6,21,1
22068035,7,43,1
22068035,8,79,1
22068035,9,16,1
22068373,0,7,1
22068373,1,68,1
22068373,2,81,1
22068373,3,34,1
22068373,4,55,1
22068373,5,52,0
22068373,6,10,0
22068373,7,79,0
22068373,8,21,0
22068373,9,29,0
22075017,0,58,1
22075017,1,33,1
22075017,2,53,1
22075017,3,49,1
22075017,4,40,1
22075017,5,13,0
22075017,6,7,0
22075017,7,74,0
22075017,8,81,0
22075017,9,68,0
22257520,0,20,1
22257520,1,9,1
22257520,2,74,1
22257520,3,21,1
22257520,4,33,1
22257520,5,27,0
22257520,6,58,0
22257520,7,17,0
22257520,8,81,0
22257520,9,79,0
22270148,0,68,0
22270148,1,17,0
22270148,2,21,0
22270148,3,81,0
22270148,4,5,0
22270148,5,66,1
22270148,6,7,1
22270148,7,51,1
22270148,8,34,1
22270148,9,80,1
22408179,0,21,1
22408179,1,58,1
22408179,2,10,1
22408179,3,5,1
22408179,4,33,1
22408179,5,79,0
22408179,6,80,0
22408179,7,32,0
22408179,8,27,0
22408179,9,53,0
22423299,0,62,1
22423299,1,20,1
22423299,2,52,1
22423299,3,55,1
22423299,4,16,1
22423299,5,33,0
22423299,6,58,0
22423299,7,27,0
22423299,8,40,0
22423299,9,61,0
22433943,0,74,0
22433943,1,31,0
22433943,2,78,0
22433943,3,49,0
22433943,4,20,0
22433943,5,52,1
22433943,6,40,1
22433943,7,53,1
22433943,8,43,1
22433943,9,33,1
22444193,0,25,0
22444193,1,27,0
22444193,2,53,0
22444193,3,81,0
22444193,4,40,0
22444193,5,60,1
22444193,6,79,1
22444193,7,74,1
22444193,8,52,1
22444193,9,39,1
22584906,0,27,0
22584906,1,10,0
22584906,2,21,0
22584906,3,74,0
22584906,4,31,0
22584906,5,5,1
22584906,6,33,1
22584906,7,61,1
22584906,8,1,1
22584906,9,16,1
22596187,0,43,1
22596187,1,66,1
22596187,2,53,1
22596187,3,8,1
22596187,4,40,1
22596187,5,68,0
22596187,6,39,0
22596187,7,21,0
22596187,8,33,0
22596187,9,81,0
22601579,0,74,1
22601579,1,21,1
22601579,2,34,1
22601579,3,33,1
22601579,4,31,1
22601579,5,1,0
22601579,6,52,0
22601579,7,39,0
22601579,8,5,0
22601579,9,79,0
22605533,0,55,1
22605533,1,52,1
22605533,2,80,1
22605533,3,29,1
22605533,4,79,1
22605533,5,74,0
22605533,6,56,0
22605533,7,21,0
22605533,8,33,0
22605533,9,16,0
22754454,0,31,0
22754454,1,52,0
22754454,2,74,0
22754454,3,7,0
22754454,4,62,0
22754454,5,20,1
22754454,6,34,1
22754454,7,53,1
22754454,8,21,1
22754454,9,33,1
22756010,0,25,1
22756010,1,81,1
22756010,2,74,1
22756010,3,43,1
22756010,4,66,1
22756010,5,58,0
22756010,6,13,0
22756010,7,56,0
22756010,8,21,0
22756010,9,40,0
22768360,0,23,0
22768360,1,58,0
22768360,2,79,0
22768360,3,53,0
22768360,4,21,0
22768360,5,52,1
22768360,6,65,1
22768360,7,16,1
22768360,8,40,1
22768360,9,10,1
22776431,0,9,0
22776431,1,78,0
22776431,2,29,0
22776431,3,20,0
22776431,4,79,0
22776431,5,74,1
22776431,6,21,1
22776431,7,61,1
22776431,8,58,1
22776431,9,50,1
22782301,0,63,0
22782301,1,31,0
22782301,2,74,0
22782301,3,7,0
22782301,4,21,0
22782301,5,45,1
22782301,6,40,1
22782301,7,39,1
22782301,8,29,1
22782301,9,80,1
22927583,0,45,0
22927583,1,10,0
22927583,2,52,0
22927583,3,33,0
22927583,4,38,0
22927583,5,21,1
22927583,6,39,1
22927583,7,79,1
22927583,8,74,1
22927583,9,31,1
22935842,0,41,0
22935842,1,74,0
22935842,2,31,0
22935842,3,33,0
22935842,4,13,0
22935842,5,17,1
22935842,6,29,1
22935842,7,80,1
22935842,8,79,1
22935842,9,52,1
22946133,0,77,1
22946133,1,61,1
22946133,2,17,1
22946133,3,66,1
22946133,4,21,1
22946133,5,40,0
22946133,6,44,0
22946133,7,53,0
22946133,8,57,0
22946133,9,5,0
22959375,0,7,0
22959375,1,80,0
22959375,2,27,0
22959375,3,55,0
22959375,4,21,0
22959375,5,77,1
22959375,6,79,1
22959375,7,33,1
22959375,8,34,1
22959375,9,65,1
23144619,0,79,1
23144619,1,33,1
23144619,2,23,1
23144619,3,16,1
23144619,4,61,1
23144619,5,8,0
23144619,6,40,0
23144619,7,62,0
23144619,8,29,0
23144619,9,5,0
23152391,0,66,0
23152391,1,16,0
23152391,2,21,0
23152391,3,39,0
23152391,4,40,0
23152391,5,74,1
23152391,6,79,1
23152391,7,23,1
23152391,8,29,1
23152391,9,31,1
23160256,0,66,1
23160256,1,78,1
23160256,2,80,1
23160256,3,17,1
23160256,4,3,1
23160256,5,39,0
23160256,6,5,0
23160256,7,55,0
23160256,8,77,0
23160256,9,19,0
23167785,0,61,0
23167785,1,79,0
23167785,2,74,0
23167785,3,29,0
23167785,4,52,0
23167785,5,38,1
23167785,6,33,1
23167785,7,34,1
23167785,8,80,1
23167785,9,40,1
23178677,0,74,1
23178677,1,21,1
23178677,2,34,1
23178677,3,33,1
23178677,4,31,1
23178677,5,40,0
23178677,6,80,0
23178677,7,78,0
23178677,8,66,0
23178677,9,38,0
23360488,0,79,0
23360488,1,7,0
23360488,2,33,0
23360488,3,9,0
23360488,4,16,0
23360488,5,60,1
23360488,6,21,1
23360488,7,74,1
23360488,8,53,1
23360488,9,3,1
23382424,0,53,1
23382424,1,80,1
23382424,2,21,1
23382424,3,40,1
23382424,4,29,1
23382424,5,33,0
23382424,6,79,0
23382424,7,52,0
23382424,8,39,0
23382424,9,34,0
23577790,0,72,0
23577790,1,55,0
23577790,2,33,0
23577790,3,21,0
23577790,4,7,0
23577790,5,17,1
23577790,6,79,1
23577790,7,80,1
23577790,8,52,1
23577790,9,16,1
23738567,0,40,1
23738567,1,34,1
23738567,2,80,1
23738567,3,39,1
23738567,4,33,1
23738567,5,3,0
23738567,6,79,0
23738567,7,21,0
23738567,8,43,0
23738567,9,52,0
23754414,0,16,0
23754414,1,79,0
23754414,2,10,0
23754414,3,74,0
23754414,4,52,0
23754414,5,33,1
23754414,6,80,1
23754414,7,21,1
23754414,8,84,1
23754414,9,53,1
23766601,0,21,0
23766601,1,79,0
23766601,2,17,0
23766601,3,78,0
23766601,4,38,0
23766601,5,58,1
23766601,6,33,1
23766601,7,7,1
23766601,8,10,1
23766601,9,52,1
23776512,0,58,0
23776512,1,21,0
23776512,2,31,0
23776512,3,38,0
23776512,4,61,0
23776512,5,53,1
23776512,6,39,1
23776512,7,80,1
23776512,8,29,1
23776512,9,5,1
23785038,0,8,1
23785038,1,40,1
23785038,2,45,1
23785038,3,38,1
23785038,4,33,1
23785038,5,74,0
23785038,6,52,0
23785038,7,31,0
23785038,8,81,0
23785038,9,78,0
23798815,0,39,0
23798815,1,20,0
23798815,2,55,0
23798815,3,49,0
23798815,4,53,0
23798815,5,21,1
23798815,6,19,1
23798815,7,74,1
23798815,8,33,1
23798815,9,52,1
23930691,0,7,0
23930691,1,34,0
23930691,2,33,0
23930691,3,21,0
23930691,4,39,0
23930691,5,79,1
23930691,6,53,1
23930691,7,81,1
23930691,8,43,1
23930691,9,25,1
23945953,0,79,0
23945953,1,61,0
23945953,2,34,0
23945953,3,7,0
23945953,4,52,0
23945953,5,74,1
23945953,6,40,1
23945953,7,21,1
23945953,8,38,1
23945953,9,16,1
23957162,0,5,1
23957162,1,34,1
23957162,2,80,1
23957162,3,8,1
23957162,4,66,1
23957162,5,21,0
23957162,6,49,0
23957162,7,27,0
23957162,8,39,0
23957162,9,33,0
23965147,0,34,0
23965147,1,81,0
23965147,2,31,0
23965147,3,55,0
23965147,4,58,0
23965147,5,33,1
23965147,6,74,1
23965147,7,16,1
23965147,8,10,1
23965147,9,40,1
23975019,0,16,1
23975019,1,52,1
23975019,2,80,1
23975019,3,29,1
23975019,4,79,1
23975019,5,40,0
23975019,6,74,0
23975019,7,39,0
23975019,8,58,0
23975019,9,60,0
23987197,0,21,1
23987197,1,52,1
23987197,2,17,1
23987197,3,81,1
23987197,4,40,1
23987197,5,33,0
23987197,6,55,0
23987197,7,25,0
23987197,8,60,0
23987197,9,39,0
24106719,0,60,0
24106719,1,38,0
24106719,2,34,0
24106719,3,66,0
24106719,4,79,0
24106719,5,81,1
24106719,6,52,1
24106719,7,74,1
24106719,8,5,1
24106719,9,56,1
24138747,0,52,1
24138747,1,80,1
24138747,2,21,1
24138747,3,53,1
24138747,4,3,1
24138747,5,74,0
24138747,6,39,0
24138747,7,60,0
24138747,8,40,0
24138747,9,66,0
24147509,0,53,1
24147509,1,39,1
24147509,2,81,1
24147509,3,40,1
24147509,4,66,1
24147509,5,33,0
24147509,6,16,0
24147509,7,79,0
24147509,8,52,0
24147509,9,11,0
24147793,0,52,1
24147793,1,33,1
24147793,2,34,1
24147793,3,66,1
24147793,4,79,1
24147793,5,1,0
24147793,6,29,0
24147793,7,40,0
24147793,8,39,0
24147793,9,21,0
24153849,0,33,1
24153849,1,34,1
24153849,2,16,1
24153849,3,77,1
24153849,4,25,1
24153849,5,29,0
24153849,6,61,0
24153849,7,21,0
24153849,8,53,0
24153849,9,5,0
